GUBERNATORIAL National Summary 1970
,
Office,CensusPop,raceYear,RaceTypeName,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
Governor,N/A,1964,General,Michigan,"1,764,355","Romney, George W.",Incumbent,"1,381,442","Staebler, Neil",Challenger,N/A,N/A,N/A,N/A,"12,305","382,913",R,.00,56.09,43.91,
Governor,N/A,1964,General,Missouri,"678,949","Shepley, Ethan A.H.",Challenger,"1,110,651","Hearnes, Warren E.",Challenger,N/A,N/A,N/A,N/A,N/A,"431,702",D,.00,37.94,62.06,
Governor,N/A,1964,General,Montana,"144,113","Babcock, Tim M.",Challenger,"136,862","Renne, Roland",Challenger,N/A,N/A,N/A,N/A,N/A,"7,251",R,.00,51.29,48.71,
Governor,N/A,1964,General,Nebraska,"231,029","Burney, Dwight W.",Challenger,"347,026","Morrison, Frank B.",Incumbent,N/A,N/A,N/A,N/A,35,"115,997",D,.00,39.97,60.03,
Governor,N/A,1964,General,New Hampshire,"94,824","Pillsbury, John",Challenger,"190,863","King, John W.",Incumbent,N/A,N/A,N/A,N/A,176,"96,039",D,.00,33.19,66.81,
Governor,N/A,1964,General,New Mexico,"126,540","Tucker, Merle H.",Challenger,"191,497","Campbell, Jack M.",Incumbent,N/A,N/A,N/A,N/A,5,"64,957",D,.00,39.79,60.21,
Governor,N/A,1964,General,North Carolina,"606,165","Gavin, Robert L.",Challenger,"790,343","Moore, Dan K.",Challenger,N/A,N/A,N/A,N/A,N/A,"184,178",D,.00,43.41,56.59,
Governor,N/A,1964,General,North Dakota,"116,247","Halcrow, Don",Challenger,"146,414","Guy, William L.",Incumbent,N/A,N/A,N/A,N/A,N/A,"30,167",D,.00,44.26,55.74,
Governor,N/A,1964,General,Rhode Island,"239,501","Chafee, John H.",Incumbent,"152,165","Gallogly, Edward P.",Challenger,N/A,N/A,N/A,N/A,2,"87,336",R,.00,61.15,38.85,
Governor,N/A,1964,General,South Dakota,"150,151","Boe, Nils A.",Challenger,"140,419","Lindley, John F.",Challenger,N/A,N/A,N/A,N/A,N/A,"9,732",R,.00,51.67,48.33,
Governor,N/A,1964,General,Texas,"661,675","Crichton, Jack",Challenger,"1,877,793","Connally, John B.",Incumbent,N/A,N/A,N/A,N/A,"5,285","1,216,118",D,.00,26.06,73.94,
Governor,N/A,1964,General,Utah,"171,300","Melich, Mitchell",Challenger,"226,956","Rampton, Calvin L.",Challenger,N/A,N/A,N/A,N/A,N/A,"55,656",D,.00,43.01,56.99,
Governor,N/A,1964,General,Vermont,"57,576","Foote, Ralph A.",Challenger,"106,611","Hoff, Philip H.",Incumbent,N/A,N/A,N/A,N/A,12,"49,035",D,.00,35.07,64.93,
Governor,N/A,1964,General,Washington,"697,256","Evans, Daniel J.",Challenger,"548,692","Rosellini, Albert D.",Incumbent,N/A,N/A,N/A,N/A,"4,326","148,564",R,.00,55.96,44.04,
Governor,N/A,1964,General,West Virginia,"355,559","Underwood, Cecil H.",Challenger,"433,023","Smith, Hulett C.",Challenger,N/A,N/A,N/A,N/A,N/A,"77,464",D,.00,45.09,54.91,
Governor,N/A,1964,General,Wisconsin,"856,779","Knowles, Warren P.",Challenger,"837,901","Reynolds, John W.",Incumbent,N/A,N/A,N/A,N/A,207,"18,878",R,.00,50.56,49.44,
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
N/A,United States,"30,384,523","13,624,105","16,645,632",N/A,"114,786","3,021,527",D,44.84,54.78,.00,.38,45.01,54.99
,
,
,
GUBERNATORIAL National Summary 1963.  Returns shown here are for candidates who received 5% or more of the total votes cast.
,
Office,CensusPop,raceYear,RaceTypeName,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
Governor,N/A,1963,General,Kentucky,"436,496","Nunn, Louie B.",Challenger,"449,551","Breathitt, Edward T.",Challenger,N/A,N/A,N/A,N/A,N/A,"13,055",D,.00,49.26,50.74,
Governor,N/A,1963,General,Mississippi,"138,515","Phillips, Rubel L.",Challenger,"225,456","Johnson, Paul B. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"86,941",D,.00,38.06,61.94,
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
N/A,United States,"1,250,018","575,011","675,007",N/A,N/A,"99,996",D,46.00,54.00,.00,.00,46.00,54.00
,
,
,
GUBERNATORIAL National Summary 1962.  Returns shown here are for candidates who received 5% or more of the total votes cast.
,
Office,CensusPop,raceYear,RaceTypeName,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
Governor,N/A,1962,General,Alaska,"27,054","Stepovich, Mike",Challenger,"29,627","Egan, William A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"2,573",D,.00,47.73,52.27,
Governor,N/A,1962,General,Alabama,N/A,N/A,N/A,"303,987","Wallace, George C.",Challenger,N/A,N/A,N/A,N/A,"11,789","303,987",D,.00,.00,100.00,
Governor,N/A,1962,General,Arizona,"200,578","Fannin, Paul",Incumbent,"165,263","Goddard, Sam",Challenger,N/A,N/A,N/A,N/A,N/A,"35,315",R,.00,54.83,45.17,
Governor,N/A,1962,General,Arkansas,"82,349","Ricketts, Willis",Challenger,"225,743","Faubus, Orval E.",Incumbent,N/A,N/A,N/A,N/A,N/A,"143,394",D,.00,26.73,73.27,
Governor,N/A,1962,General,California,"2,740,351","Nixon, Richard M.",Challenger,"3,037,109","Brown, Edmund G.",Incumbent,N/A,N/A,N/A,N/A,"75,810","296,758",D,.00,47.43,52.57,
Governor,N/A,1962,General,Colorado,"349,342","Love, John A.",Challenger,"262,890","McNichols, Stephen L.R.",Incumbent,N/A,N/A,N/A,N/A,"4,249","86,452",R,.00,57.06,42.94,
Governor,N/A,1962,General,Connecticut,"482,852","Alsop, John",Challenger,"549,027","Dempsey, John N.",Incumbent,N/A,N/A,N/A,N/A,23,"66,175",D,.00,46.79,53.21,
Governor,N/A,1962,General,Georgia,N/A,N/A,N/A,"311,524","Sanders, Carl E.",Challenger,N/A,N/A,N/A,N/A,167,"311,524",D,.00,.00,100.00,
Governor,N/A,1962,General,Hawaii,"81,707","Quinn, Willam F.",Incumbent,"114,308","Burns, John A.",Challenger,N/A,N/A,N/A,N/A,N/A,"32,601",D,.00,41.68,58.32,
Governor,N/A,1962,General,Idaho,"139,578","Smylie, Robert E.",Incumbent,"115,876","Smith, Vernon K.",Challenger,N/A,N/A,N/A,N/A,N/A,"23,702",R,.00,54.64,45.36,
Governor,N/A,1962,General,Iowa,"388,955","Erbe, Norman A.",Incumbent,"430,899","Hughes, Harold E.",Challenger,N/A,N/A,N/A,N/A,N/A,"41,944",D,.00,47.44,52.56,
Governor,N/A,1962,General,Kansas,"341,257","Anderson, John Jr.",Incumbent,"291,285","Saffels, Dale E.",Challenger,N/A,N/A,N/A,N/A,"6,256","49,972",R,.00,53.95,46.05,
Governor,N/A,1962,General,Maine,"146,604","Reed, John H.",Incumbent,"146,121","Dolloff, Maynard C.",Challenger,N/A,N/A,N/A,N/A,N/A,483,R,.00,50.08,49.92,
Governor,N/A,1962,General,Maryland,"341,271","Small, Frank Jr.",Challenger,"428,071","Tawes, J. Millard",Incumbent,N/A,N/A,N/A,N/A,5,"86,800",D,.00,44.36,55.64,
Governor,N/A,1962,General,Massachusetts,"1,047,891","Volpe, John A.",Incumbent,"1,053,322","Peabody, Endicott",Challenger,N/A,N/A,N/A,N/A,"7,876","5,431",D,.00,49.87,50.13,
Governor,N/A,1962,General,Michigan,"1,420,086","Romney, George W.",Challenger,"1,339,513","Swainson, John B.",Incumbent,N/A,N/A,N/A,N/A,"5,240","80,573",R,.00,51.46,48.54,
Governor,N/A,1962,General,Minnesota,"619,751","Andersen, Elmer L.",Incumbent,"619,842","Rolvaag, Karl F.",Challenger,N/A,N/A,N/A,N/A,"7,311",91,D,.00,50.00,50.00,The election was disputed by Elmer L. Anderson who served for almost three months of the term before the Minnesota Supreme Court ruled that Rolvaag had won by 91 votes.
Governor,N/A,1962,General,Nebraska,"221,885","Seaton, Fred A.",Challenger,"242,669","Morrison, Frank B.",Incumbent,N/A,N/A,N/A,N/A,31,"20,784",D,.00,47.76,52.24,
Governor,N/A,1962,General,Nevada,"32,145","Gragson, Oran K.",Challenger,"64,784","Sawyer, Grant",Incumbent,N/A,N/A,N/A,N/A,N/A,"32,639",D,.00,33.16,66.84,
Governor,N/A,1962,General,New Hampshire,"94,567","Pillsbury, John",Challenger,"135,481","King, John W.",Challenger,N/A,N/A,N/A,N/A,N/A,"40,914",D,.00,41.11,58.89,
Governor,N/A,1962,General,New Mexico,"116,184","Mechem, Edwin L.",Incumbent,"130,933","Campbell, Jack M.",Challenger,N/A,N/A,N/A,N/A,18,"14,749",D,.00,47.02,52.98,
Governor,N/A,1962,General,New York,"3,081,587","Rockefeller, Nelson A.",Incumbent,"2,552,418","Morgenthau, Robert M.",Challenger,N/A,N/A,N/A,N/A,"171,626","529,169",R,.00,54.70,45.30,
Governor,N/A,1962,General,North Dakota,"113,251","Andrews, Mark",Challenger,"115,258","Guy, William L.",Incumbent,N/A,N/A,N/A,N/A,N/A,"2,007",D,.00,49.56,50.44,
Governor,N/A,1962,General,Ohio,"1,836,432","Rhodes, James A.",Challenger,"1,280,521","Disalle, Michael V.",Incumbent,N/A,N/A,N/A,N/A,N/A,"555,911",R,.00,58.92,41.08,
Governor,N/A,1962,General,Oklahoma,"392,316","Bellmon, Henry Louis",Challenger,"315,357","Atkinson, W. P.",Challenger,N/A,N/A,N/A,N/A,"2,090","76,959",R,.00,55.44,44.56,
Governor,N/A,1962,General,Oregon,"345,497","Hatfield, Mark O.",Incumbent,"265,359","Thornton, Robert Y.",Challenger,N/A,N/A,N/A,N/A,"26,551","80,138",R,.00,56.56,43.44,
Governor,N/A,1962,General,Pennsylvania,"2,424,918","Scranton, William III",Challenger,"1,938,627","Dilworth, Richardson",Challenger,N/A,N/A,N/A,N/A,"14,497","486,291",R,.00,55.57,44.43,
Governor,N/A,1962,General,Rhode Island,"163,952","Chafee, John H.",Challenger,"163,554","Notte, John A. Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,398,R,.00,50.06,49.94,
Governor,N/A,1962,General,South Carolina,N/A,N/A,N/A,"253,704","Russell, Donald S.",Challenger,N/A,N/A,N/A,N/A,17,"253,704",D,.00,.00,100.00,
Governor,N/A,1962,General,South Dakota,"143,682","Gubbrud, Archie M.",Incumbent,"112,438","Herseth, Ralph",Challenger,N/A,N/A,N/A,N/A,N/A,"31,244",R,.00,56.10,43.90,
Governor,N/A,1962,General,Tennessee,"99,884","Patty, Hubert D.",Challenger,"315,648","Clement, Frank G.",Challenger,Independent,"203,765","Anderson, William R.",Challenger,"1,461","111,883",D,32.83,24.04,75.96,"The other vote was: Scattered Write-Ins (Other) 1,461"
Governor,N/A,1962,General,Texas,"715,025","Cox, Jack",Challenger,"847,036","Connally, John B.",Challenger,N/A,N/A,N/A,N/A,"7,120","132,011",D,.00,45.77,54.23,
Governor,N/A,1962,General,Vermont,"60,035","Keyser, F. Ray Jr.",Incumbent,"61,383","Hoff, Philip H.",Challenger,N/A,N/A,N/A,N/A,4,"1,348",D,.00,49.44,50.56,
Governor,N/A,1962,General,Wisconsin,"625,536","Kuehn, Philip G.",Challenger,"637,491","Reynolds, John W.",Challenger,N/A,N/A,N/A,N/A,"2,873","11,955",D,.00,49.53,50.47,
Governor,N/A,1962,General,Wyoming,"64,970","Hansen, Clifford P.",Challenger,"54,298","Gage, Jack R.",Incumbent,N/A,N/A,N/A,N/A,N/A,"10,672",R,.00,54.47,45.53,
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
N/A,United States,"38,401,637","18,941,492","18,911,366","203,765","345,014","30,126",R,49.32,49.25,.53,.90,50.04,49.96
,
,
,
GUBERNATORIAL National Summary 1961.  Returns shown here are for candidates who received 5% or more of the total votes cast.
,
Office,CensusPop,raceYear,RaceTypeName,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
Governor,N/A,1961,General,New Jersey,"1,049,274","Mitchell, James P.",Challenger,"1,084,194","Hughes, Richard J.",Challenger,N/A,N/A,N/A,N/A,"19,194","34,920",D,.00,49.18,50.82,
Governor,N/A,1961,General,Virginia,"142,567","Pearson, H. Clyde",Challenger,"251,861","Harrison, Albertis S. Jr.",Challenger,N/A,N/A,N/A,N/A,62,"109,294",D,.00,36.15,63.85,
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
N/A,United States,"2,547,152","1,191,841","1,336,055",N/A,"19,256","144,214",D,46.79,52.45,.00,.76,47.15,52.85
,
,
,
